player_id,player_display_name,position,team,week,def_tackles_solo,def_tackle_assists,def_tackles_for_loss,def_fumbles_forced,def_sacks,def_qb_hits,def_interceptions,def_pass_defended,def_tds,def_fumble_recovery_opp
00-0034974,Julian Love,SAF,SEA,16,3,5,0,0,0.0,0,0,0,0,0
00-0034982,Dre Greenlaw,LB,DEN,16,1,2,0,0,0.0,0,0,0,0,0
00-0034987,E.J. Speed,LB,HOU,16,1,5,1,0,0.0,0,0,0,0,0
00-0034993,Marcus Epps,SAF,PHI,16,1,1,0,0,0.0,0,0,0,0,0
00-0035000,Quinton Bell,LB,MIA,16,0,2,0,0,0.0,1,0,0,0,0
00-0035133,Keisean Nixon,DB,GB,16,0,1,0,0,0.0,0,0,0,0,0
00-0035202,Del'Shawn Phillips,LB,LAC,16,3,1,0,0,0.0,0,0,0,0,0
00-0035227,P.J. Locke,DB,DEN,16,4,2,0,0,0.0,0,0,0,0,0
00-0035236,Byron Murphy,CB,MIN,16,0,2,0,0,0.0,0,1,1,0,0
00-0035240,Jahlani Tavai,LB,NE,16,1,3,0,0,0.0,0,0,0,0,0
00-0035244,Lonnie Johnson,SAF,LV,16,1,1,0,0,0.0,0,0,0,0,0
00-0035248,Zach Allen,DE,DEN,16,1,1,0,0,0.0,3,0,0,0,0
00-0035253,C.J. Gardner-Johnson,SAF,CHI,16,2,1,0,0,0.0,0,0,0,0,0
00-0035262,Drue Tranquill,LB,KC,16,2,8,0,1,0.0,0,0,0,0,0
00-0035272,Andrew Van Ginkel,OLB,MIN,16,2,2,1,0,1.0,2,0,1,0,0
00-0035276,Blake Cashman,LB,MIN,16,7,9,0,0,0.0,0,0,0,0,0
00-0035277,Mike Jackson,CB,CAR,16,2,0,1,0,0.0,0,0,3,0,0
00-0035279,Charles Omenihu,DE,KC,16,0,0,0,0,0.0,1,0,0,0,0
00-0035286,Cole Holcomb,LB,PIT,16,0,1,0,0,0.0,0,0,0,0,0
00-0035301,Donovan Wilson,SAF,DAL,16,1,6,1,0,0.0,0,0,0,0,0
00-0035316,Kaden Elliss,LB,ATL,16,1,3,0,0,0.0,0,0,0,0,0
00-0035352,Tyrel Dodson,LB,MIA,16,5,3,0,0,0.0,1,0,0,0,0
00-0035363,Joe Giles-Harris,LB,CIN,16,2,2,0,0,0.0,0,0,1,0,0
00-0035378,Andrew Wingard,SAF,JAX,16,1,0,0,0,0.0,0,0,0,0,0
00-0035386,T.J. Edwards,LB,CHI,16,5,5,0,0,0.5,1,0,0,0,0
00-0035402,Carl Granderson,DE,NO,16,1,2,0,0,0.0,0,0,0,0,0
00-0035413,Luke Gifford,LB,SF,16,0,2,0,0,0.0,0,0,0,0,0
00-0035525,Devin Bush,LB,CLE,16,5,4,0,0,0.0,0,0,0,0,0
00-0035542,Kemon Hall,DB,TEN,16,5,0,2,0,0.0,0,0,0,0,0
00-0035588,Garrett Bradbury,C,NE,16,1,0,0,0,0.0,0,0,0,0,0
00-0035630,Chris Lindstrom,G,ATL,16,0,1,0,0,0.0,0,0,0,0,0
00-0035632,Amani Hooker,SAF,TEN,16,1,2,0,0,0.0,0,0,0,0,0
00-0035637,Rock Ya-Sin,CB,DET,16,2,2,0,0,0.0,0,0,1,0,0
00-0035642,Josh Hines-Allen,DE,JAX,16,1,0,0,0,0.0,1,0,0,0,0
00-0035643,Jeffery Simmons,DT,TEN,16,2,1,2,0,0.0,0,0,2,0,0
00-0035646,Sione Takitaki,LB,MIN,16,1,1,0,0,0.0,0,0,0,0,0
00-0035647,Montez Sweat,DE,CHI,16,2,3,1,0,1.0,1,0,0,0,0
00-0035655,Will Harris,SAF,WAS,16,2,1,0,0,0.0,0,0,1,0,0
00-0035656,Khalen Saunders,DT,NYJ,16,1,2,0,0,0.0,0,0,0,0,0
00-0035667,Greg Gaines,DT,TB,16,0,2,0,0,0.0,0,0,0,0,0
00-0035669,Nick Scott,SAF,CAR,16,9,1,0,0,0.0,0,0,0,0,0
00-0035672,Cody Barton,LB,TEN,16,1,1,0,0,0.0,0,0,1,0,0
00-0035674,Jerry Tillery,DT,KC,16,0,3,0,0,0.0,0,0,0,0,0
00-0035678,Dre'Mont Jones,DE,BAL,16,2,0,1,0,1.0,2,0,0,0,0
00-0035680,Quincy Williams,LB,NYJ,16,6,5,0,0,0.0,0,0,0,0,0
00-0035681,Mike Edwards,SAF,KC,16,1,1,0,0,0.0,0,0,0,0,0
00-0035683,Dexter Lawrence,DT,NYG,16,1,0,1,0,0.0,1,0,1,0,0
00-0035687,Bobby Okereke,ILB,NYG,16,7,6,0,0,0.0,0,0,1,0,0
00-0035692,Clelin Ferrell,DE,SF,16,0,1,0,0,0.0,0,0,0,0,0
00-0035697,Germaine Pratt,LB,IND,16,4,2,0,0,0.0,0,0,1,0,0
00-0035699,Jamel Dean,CB,TB,16,3,1,0,0,0.0,0,0,1,0,0
00-0035707,Devin White,LB,LV,16,7,4,0,0,0.0,0,0,1,0,0
00-0035713,Brian Burns,LB,NYG,16,2,2,2,1,2.0,2,0,0,0,0
00-0035763,Malcolm Roach,DT,DEN,16,2,1,1,0,1.0,1,0,0,0,0
00-0035841,Benito Jones,DT,MIA,16,0,2,0,0,0.0,0,0,0,0,0
00-0035891,Cody White,WR,SEA,16,1,1,0,0,0.0,0,0,0,0,0
00-0035942,Christian Rozeboom,LB,CAR,16,3,4,1,0,1.0,1,0,0,0,0
00-0035944,Jonah Williams,DE,NO,16,1,0,1,0,1.0,1,0,0,0,0
00-0035961,Krys Barnes,LB,CAR,16,1,0,0,0,0.0,0,0,0,0,0
00-0036037,Sam Franklin Jr.,SAF,BUF,16,1,1,0,0,0.0,0,0,0,0,0
00-0036087,Myles Bryant,CB,HOU,16,3,1,0,0,0.0,0,0,0,0,0
00-0036114,A.J. Green,CB,MIA,16,1,0,0,0,0.0,0,0,0,0,0
00-0036151,Bryce Huff,DE,SF,16,1,1,0,0,0.0,1,0,0,0,0
00-0036181,Teair Tart,DT,LAC,16,2,0,1,0,0.0,0,0,0,0,0
00-0036192,A.J. Epenesa,DE,BUF,16,1,2,0,0,0.0,0,0,0,0,0
00-0036193,Anfernee Jennings,LB,NE,16,1,0,1,0,1.0,1,0,0,0,0
00-0036204,LaCale London,DE,ATL,16,1,0,1,0,0.0,0,0,0,0,0
00-0036220,Derrick Brown,DT,CAR,16,3,2,1,0,1.0,1,0,0,0,0
00-0036222,Isaiah Rodgers,CB,MIN,16,3,0,1,0,0.0,0,0,1,0,0
00-0036231,Kyle Dugger,SAF,PIT,16,6,1,1,0,1.0,1,0,0,0,0
00-0036260,Javon Kinlaw,DT,WAS,16,2,1,0,0,0.0,0,0,0,0,0
00-0036262,DaVon Hamilton,DT,JAX,16,1,0,0,0,0.0,0,0,0,0,0
00-0036281,C.J. Henderson,CB,ATL,16,3,1,0,0,0.0,0,1,1,0,0
00-0036282,Grant Delpit,SAF,CLE,16,2,2,0,0,0.0,0,0,0,0,0
00-0036285,A.J. Terrell,CB,ATL,16,2,0,0,0,0.0,0,0,1,0,0
00-0036286,K'Lavon Chaisson,LB,NE,16,3,0,1,1,0.0,1,0,0,0,0
00-0036287,Noah Igbinoghene,CB,WAS,16,2,0,1,0,0.0,0,0,0,0,0
00-0036291,Marlon Davidson,DE,HOU,16,0,1,0,0,0.0,0,0,0,0,0
00-0036292,Jaylon Johnson,CB,CHI,16,4,0,0,0,0.0,0,0,0,0,0
00-0036293,Jeremy Chinn,SAF,LV,16,3,4,0,0,0.0,0,0,0,0,0
00-0036294,Logan Wilson,LB,DAL,16,4,1,0,0,0.0,0,0,0,0,0
00-0036298,Akeem Davis-Gaither,LB,ARI,16,5,6,0,0,0.0,0,0,0,0,0
00-0036300,Mykal Walker,LB,NYJ,16,2,6,0,0,0.0,0,0,0,0,0
00-0036302,Jaylinn Hawkins,SAF,NE,16,4,3,0,1,0.0,1,0,0,0,0
00-0036306,Daniel Thomas,SAF,DET,16,0,1,0,0,0.0,0,0,0,0,0
00-0036321,Chase Young,DE,NO,16,1,1,1,0,1.0,1,0,0,0,0
00-0036323,Patrick Queen,LB,PIT,16,4,3,0,0,0.0,0,0,0,0,0
00-0036329,Ashtyn Davis,SAF,MIA,16,2,0,1,0,0.0,0,0,0,0,0
00-0036333,Alex Highsmith,LB,PIT,16,4,2,2,0,0.0,2,0,0,0,0
00-0036335,D.J. Wonnum,LB,CAR,16,1,2,0,0,0.0,0,0,0,0,0
00-0036337,James Lynch,DT,TEN,16,0,1,0,0,0.0,0,0,0,0,0
00-0036338,Troy Dye,LB,LAC,16,1,2,0,0,0.0,0,0,0,0,0
00-0036341,Khalid Kareem,LB,ATL,16,1,1,0,0,0.0,0,0,0,0,0
00-0036349,Kam Curl,SAF,LAR,16,2,3,0,1,0.0,0,0,0,0,0
00-0036361,Trevon Diggs,CB,DAL,16,4,2,0,0,0.0,0,0,0,0,0
00-0036366,Neville Gallimore,DT,IND,16,3,0,0,0,0.0,0,0,0,0,0
00-0036375,Amik Robertson,CB,DET,16,2,2,0,0,0.0,0,0,0,0,0
00-0036378,Michael Danna,LB,KC,16,0,5,0,0,0.0,0,0,0,0,0
00-0036380,Alohi Gilman,SAF,BAL,16,6,2,0,0,0.0,0,0,1,0,0
00-0036388,Xavier McKinney,SAF,GB,16,3,3,0,0,0.0,0,0,1,0,0
00-0036409,Jordyn Brooks,LB,MIA,16,5,9,0,0,0.0,0,0,1,0,0
00-0036411,Antoine Winfield Jr.,SAF,TB,16,0,2,0,0,0.0,0,0,0,0,0
00-0036416,Kristian Fulton,CB,KC,16,6,3,0,0,0.0,0,0,0,0,0
00-0036418,Zack Baun,LB,PHI,16,3,6,0,0,0.0,0,0,0,0,0
00-0036421,Terrell Burgess,SAF,NO,16,1,0,0,0,0.0,0,0,0,0,0
00-0036429,Charlie Woerner,TE,ATL,16,0,1,0,0,0.0,0,0,0,0,0
00-0036441,"Kenneth Murray, Jr.",LB,DAL,16,1,2,0,0,0.0,1,0,0,0,0
00-0036479,Kwity Paye,DE,IND,16,1,1,1,0,0.0,0,0,0,0,0
00-0036500,Jamien Sherwood,LB,NYJ,16,7,4,2,0,1.0,1,0,0,0,0
00-0036504,Brandin Echols,CB,PIT,16,3,1,0,0,0.0,0,0,0,0,0
00-0036534,Shane Zylstra,TE,DET,16,1,0,0,0,0.0,0,0,0,0,0
00-0036563,Deommodore Lenoir,CB,SF,16,2,1,0,0,0.0,0,0,0,0,0
00-0036564,Talanoa Hufanga,SAF,DEN,16,3,1,0,0,0.0,0,0,1,0,0
00-0036568,Roy Lopez,DT,DET,16,0,1,0,0,0.0,0,0,0,0,0
00-0036587,Ar'Darius Washington,SAF,BAL,16,2,0,1,1,1.0,2,0,0,0,0
00-0036589,Nick McCloud,CB,CHI,16,2,0,0,0,0.0,0,0,0,0,0
00-0036613,Jaylen Waddle,WR,MIA,16,1,0,0,0,0.0,0,0,0,0,0
00-0036617,Asante Samuel Jr.,CB,PIT,16,1,0,0,0,0.0,0,0,0,0,0
00-0036621,Nick Bolton,LB,KC,16,4,6,1,0,1.0,1,0,0,0,0
00-0036624,Alim McNeill,DT,DET,16,1,1,1,0,0.0,0,0,0,0,0
00-0036625,Benjamin St-Juste,CB,LAC,16,3,3,0,0,0.0,0,0,1,0,0
00-0036629,Camryn Bynum,SAF,IND,16,5,2,0,0,0.0,0,1,1,0,0
00-0036642,Tedarrell Slaton,DT,CIN,16,0,4,0,0,0.0,0,0,0,0,0
00-0036643,K.J. Britt,LB,MIA,16,0,1,0,0,0.0,0,0,0,0,0
00-0036658,Isaiah McDuffie,LB,GB,16,1,5,0,0,0.0,0,0,0,0,0
00-0036672,Grant Stuard,LB,DET,16,0,1,0,0,0.0,0,0,0,0,0
00-0036683,Devon Key,SAF,DEN,16,0,1,0,0,0.0,0,0,0,0,0
00-0036695,Naquan Jones,DT,HOU,16,0,1,0,0,0.0,0,0,0,0,0
00-0036813,Christian Elliss,LB,NE,16,3,2,0,0,0.0,0,0,0,0,0
00-0036816,Riley Patterson,K,MIA,16,0,1,0,0,0.0,0,0,0,0,0
00-0036850,Cameron Sample,DE,CIN,16,0,2,0,0,0.0,1,0,0,0,0
00-0036862,Ben Skowronek,WR,PIT,16,1,0,0,0,0.0,0,0,0,0,0
00-0036867,Chris Rumph II,LB,NO,16,1,2,1,0,1.0,1,0,0,0,0
00-0036871,Nate Hobbs,CB,GB,16,3,3,1,0,0.0,0,0,0,0,0
00-0036874,Pat Surtain II,CB,DEN,16,1,0,0,0,0.0,0,0,0,0,0
00-0036876,Kylen Granson,TE,PHI,16,0,1,0,0,0.0,0,0,0,0,0
00-0036881,Jay Tufele,DT,NYJ,16,0,1,0,0,0.0,0,0,0,0,0
00-0036883,Tommy Togiai,DT,HOU,16,2,5,0,0,0.0,0,0,0,0,0
00-0036901,Eric Stokes,CB,LV,16,1,2,0,0,0.0,0,0,1,0,0
00-0036903,Bobby Brown III,DT,CAR,16,1,1,0,0,0.0,0,0,0,0,0
00-0036904,Robert Rochell,CB,CAR,16,0,1,0,0,0.0,0,0,0,0,0
00-0036909,Khyiris Tonga,DT,NE,16,0,3,0,0,0.0,0,0,0,0,0
00-0036914,Greg Rousseau,LB,BUF,16,2,1,2,0,2.5,7,0,0,0,0
00-0036927,Pete Werner,LB,NO,16,1,1,0,0,0.0,0,0,0,0,0
00-0036933,Zaven Collins,LB,ARI,16,4,0,2,0,0.0,0,0,0,0,0
00-0036934,Jaelan Phillips,LB,PHI,16,1,0,0,0,0.0,0,0,0,0,0
00-0036937,Paulson Adebo,CB,NYG,16,1,1,0,0,0.0,0,1,1,0,0
00-0036940,Odafe Oweh,LB,LAC,16,1,1,0,0,0.0,1,0,0,0,0
00-0036942,Osa Odighizuwa,DT,DAL,16,0,1,0,0,0.0,2,0,0,0,0
00-0036944,Jaycee Horn,CB,CAR,16,3,0,1,0,0.0,0,0,0,0,0
00-0036952,Jonathon Cooper,LB,DEN,16,1,1,0,0,0.0,2,0,0,0,0
00-0036962,Tre'von Moehrig,SAF,CAR,16,5,2,0,0,0.0,0,0,0,0,0
00-0036964,Derrick Barnes,LB,DET,16,3,1,0,0,0.0,0,0,0,0,0
00-0036974,Tyson Campbell,CB,CLE,16,2,0,0,0,0.0,0,0,0,0,0
00-0036981,Christian Barmore,DT,NE,16,0,0,0,0,0.0,1,0,0,0,0
00-0036982,Chauncey Golston,DE,NYG,16,4,2,3,0,1.0,1,0,0,0,0
00-0036986,Nahshon Wright,CB,CHI,16,3,5,0,1,0.0,0,0,0,0,0
00-0036987,Brandon Stephens,CB,NYJ,16,1,4,0,0,0.0,0,0,0,0,0
00-0036989,Malcolm Koonce,DE,LV,16,0,0,1,0,0.0,2,0,0,0,0
00-0036990,Divine Deablo,LB,ATL,16,4,2,0,0,0.0,0,0,2,0,0
00-0036992,Elijah Molden,CB,LAC,16,0,3,0,0,0.0,0,0,0,0,0
00-0036993,Ifeatu Melifonwu,SAF,MIA,16,0,2,0,0,0.0,0,0,0,0,0
00-0036994,Ernest Jones,LB,SEA,16,4,8,1,0,0.0,0,0,0,0,0
00-0036995,Baron Browning,LB,ARI,16,3,0,0,0,0.0,0,0,0,0,0
00-0036996,Greg Newsome II,CB,JAX,16,3,0,0,0,0.0,0,0,0,0,0
00-0036998,Jevon Holland,SAF,NYG,16,5,2,0,0,0.0,0,0,0,0,0
00-0037034,Dee Alford,CB,ATL,16,4,0,1,0,0.0,0,0,0,0,0
00-0037073,Jordan Davis,DT,PHI,16,3,2,2,0,0.0,0,0,0,0,0
00-0037074,Quay Walker,LB,GB,16,4,9,1,0,0.0,0,0,1,0,0
00-0037079,Riq Woolen,CB,SEA,16,1,0,0,0,0.0,0,0,0,0,0
00-0037082,Dominique Robinson,DE,CHI,16,0,3,0,0,0.0,0,0,0,0,0
00-0037083,Kingsley Enagbare,LB,GB,16,0,3,0,0,0.0,0,0,0,0,0
00-0037093,Dareke Young,WR,SEA,16,1,0,0,0,0.0,0,0,0,0,0
00-0037096,Elijah Hicks,SAF,CHI,16,1,1,0,0,0.0,0,0,0,0,0
00-0037112,Jake Tonges,TE,SF,16,2,0,0,0,0.0,0,0,0,0,0
00-0037120,Tyler Goodson,RB,IND,16,1,0,0,0,0.0,0,0,0,0,0
00-0037130,Reed Blankenship,SAF,PHI,16,2,1,0,0,0.0,0,0,0,0,0
00-0037137,Josh Jobe,CB,SEA,16,2,2,0,0,0.0,0,0,2,0,0
00-0037179,Jeremiah Moon,LB,PIT,16,0,1,0,0,0.0,0,0,0,0,0
00-0037192,George Karlaftis,DE,KC,16,0,1,0,0,0.0,0,0,0,0,0
00-0037193,Bryan Cook,SAF,KC,16,3,6,0,0,0.0,0,0,0,0,0
00-0037195,Jaylen Watson,CB,KC,16,3,4,0,0,0.0,0,0,0,0,0
00-0037203,LaBryan Ray,DT,CAR,16,1,1,0,0,0.0,0,0,0,0,0
00-0037205,Brenden Schooler,SAF,NE,16,1,0,0,0,0.0,0,0,0,0,0
00-0037208,Jack Cochrane,LB,KC,16,2,3,0,0,0.0,0,0,0,0,0
00-0037235,Travon Walker,DE,JAX,16,2,0,1,0,0.0,3,0,1,0,0
00-0037236,Aidan Hutchinson,DE,DET,16,3,0,2,0,2.0,2,0,0,0,0
00-0037237,Derek Stingley Jr.,CB,HOU,16,1,1,0,1,0.0,0,1,1,1,0
00-0037244,Devin Lloyd,LB,JAX,16,3,3,0,0,0.0,0,0,1,0,0
00-0037246,Jalen Pitre,SAF,HOU,16,5,1,0,0,0.0,0,0,1,0,0
00-0037247,George Pickens,WR,DAL,16,1,0,0,0,0.0,0,0,0,0,0
00-0037249,Nik Bonitto,LB,DEN,16,0,2,0,0,0.0,1,0,0,0,0
00-0037251,Alex Wright,DE,CLE,16,0,2,0,0,0.5,2,0,0,0,0
00-0037253,Marcus Jones,CB,NE,16,1,0,0,0,0.0,0,0,0,0,0
00-0037254,Terrel Bernard,LB,BUF,16,1,5,0,0,0.0,0,0,0,0,0
00-0037260,DJ Davidson,DT,NYG,16,0,1,0,0,0.0,0,0,0,0,0
00-0037262,Thomas Booker,DT,LV,16,0,3,0,0,0.0,0,0,0,0,0
00-0037264,Delarrin Turner-Yell,SAF,DEN,16,0,1,0,0,0.0,0,0,0,0,0
00-0037269,Eric Johnson,DT,IND,16,1,0,0,0,0.0,0,0,0,0,0
00-0037281,Damone Clark,LB,HOU,16,1,0,0,0,0.0,0,0,0,0,0
00-0037283,John Ridgeway,DT,NO,16,1,3,1,0,0.0,0,0,0,0,0
00-0037288,Christian Benford,CB,BUF,16,1,0,0,0,0.0,0,0,0,0,0
00-0037310,James Houston,DE,DAL,16,2,1,0,0,0.0,0,0,0,0,0
00-0037313,Montaric Brown,CB,JAX,16,3,1,0,0,0.0,0,0,2,0,0
00-0037315,Cameron Goode,LB,MIA,16,0,4,0,0,0.0,0,0,0,0,0
00-0037364,Arron Mosby,DE,GB,16,1,1,0,0,0.0,0,0,0,0,0
00-0037384,Ja'Quan McMillian,CB,DEN,16,4,1,1,0,0.0,0,0,0,0,0
00-0037457,Jake Hansen,LB,HOU,16,0,1,0,0,0.0,0,0,0,0,0
00-0037512,Isaiah Pola-Mao,SAF,LV,16,5,2,0,0,0.0,0,0,0,0,0
00-0037527,Segun Olubi,LB,IND,16,1,0,0,0,0.0,0,0,0,0,0
00-0037549,Darrell Baker Jr.,CB,TEN,16,1,0,0,0,0.0,0,0,1,0,0
00-0037561,Markquese Bell,SAF,DAL,16,1,2,0,1,0.0,1,0,0,0,0
00-0037587,Nate Landman,LB,LAR,16,2,3,1,0,1.0,1,0,0,0,0
00-0037593,Tre Avery,CB,CLE,16,1,0,0,0,0.0,0,0,0,0,0
00-0037594,Julius Chestnut,RB,TEN,16,0,1,0,0,0.0,0,0,0,0,0
00-0037596,Jack Gibbens,LB,NE,16,3,7,1,0,0.0,1,0,0,0,0
00-0037602,Sam Okuayinonu,DT,SF,16,1,2,0,0,0.0,0,0,0,0,0
00-0037615,Nakobe Dean,LB,PHI,16,1,1,0,0,0.0,0,0,0,0,0
00-0037616,Nick Cross,SAF,IND,16,3,3,0,0,0.0,0,0,0,0,0
00-0037617,Hassan Haskins,RB,LAC,16,1,1,0,0,0.0,0,0,0,0,0
00-0037633,Jacob Hummel,LB,BAL,16,1,0,0,0,0.0,0,0,0,0,0
00-0037661,Ja'Marcus Ingram,CB,HOU,16,0,2,0,0,0.0,0,0,0,0,0
00-0037663,Jermaine Johnson II,DE,NYJ,16,1,1,0,0,0.0,1,0,0,0,0
00-0037665,Sam Williams,DE,DAL,16,1,1,0,0,0.0,0,0,0,0,0
00-0037742,Treylon Burks,WR,WAS,16,1,0,0,0,0.0,0,0,0,0,0
00-0037743,Daxton Hill,DB,CIN,16,3,1,0,0,0.0,0,0,1,0,0
00-0037752,Tycen Anderson,SAF,CIN,16,1,2,0,0,0.0,0,0,0,0,0
00-0037756,Travis Jones,DT,BAL,16,0,0,0,0,0.0,1,0,0,0,0
00-0037758,Cordale Flott,CB,NYG,16,0,0,0,0,0.0,0,0,1,0,0
00-0037799,Dondrea Tillman,LB,DEN,16,2,1,0,0,0.0,0,0,0,0,0
00-0037823,Christian Harris,LB,HOU,16,0,1,0,0,0.0,0,0,0,0,0
00-0037826,Drake Jackson,DE,WAS,16,1,0,0,0,0.0,0,0,0,0,0
00-0037832,Kalia Davis,DT,SF,16,0,3,0,0,0.0,0,0,1,0,0
00-0037839,Cobie Durant,CB,LAR,16,2,1,0,0,0.0,0,0,0,0,0
00-0038038,Kyle Hamilton,SAF,BAL,16,5,0,1,0,0.0,0,0,1,0,0
00-0038039,Jack Jones,CB,MIA,16,3,1,0,0,0.0,0,0,0,0,0
00-0038043,Joshua Williams,CB,KC,16,1,0,0,0,0.0,0,0,0,0,0
00-0038099,Phidarian Mathis,DT,BUF,16,2,2,0,0,0.0,0,0,0,0,0
00-0038101,Akayleb Evans,CB,CAR,16,2,2,0,0,0.0,0,0,0,0,0
00-0038103,Cole Strange,G,MIA,16,1,0,0,0,0.0,0,0,0,0,0
00-0038106,Eyioma Uwazurike,DT,DEN,16,0,2,0,0,0.0,0,0,0,0,0
00-0038116,Arnold Ebiketie,LB,ATL,16,1,0,1,0,1.0,1,0,0,0,0
00-0038119,Jalyn Armour-Davis,CB,TEN,16,1,1,0,0,0.0,0,0,0,0,0
00-0038121,Alontae Taylor,CB,NO,16,5,2,1,0,1.0,1,0,0,0,0
00-0038123,Dane Belton,SAF,NYG,16,4,2,0,0,0.0,0,0,0,0,0
00-0038126,Perrion Winfrey,DT,DAL,16,0,2,0,0,0.0,0,0,0,0,0
00-0038127,Logan Hall,DE,TB,16,2,2,0,0,0.0,1,0,0,0,0
00-0038134,Kenneth Walker III,RB,SEA,16,1,0,0,0,0.0,0,0,0,0,0
00-0038135,Jaquan Brisker,SAF,CHI,16,2,6,0,0,0.0,0,0,0,0,0
00-0038136,Coby Bryant,CB,SEA,16,1,4,0,0,0.0,0,0,0,0,0
00-0038142,David Ojabo,LB,BAL,16,1,0,0,0,0.0,0,0,0,0,0
00-0038387,Colby Wooden,DE,GB,16,1,1,0,0,0.0,1,0,0,0,0
00-0038390,Noah Sewell,LB,CHI,16,1,0,0,0,0.0,0,0,0,0,0
00-0038398,Karl Brooks,DT,GB,16,0,1,0,0,0.0,0,0,0,0,0
00-0038399,Zaire Barnes,LB,NYG,16,0,1,0,0,0.0,0,0,0,0,0
00-0038407,Jaylon Jones,DB,IND,16,0,0,0,0,0.0,0,0,1,0,0
00-0038408,Carrington Valentine,DB,GB,16,1,1,0,0,0.0,0,0,0,0,0
00-0038412,Moro Ojomo,DT,PHI,16,0,3,0,0,0.0,0,0,0,0,0
00-0038440,Zavier Scott,RB,MIN,16,1,0,0,0,0.0,0,0,0,0,0
00-0038463,Brenton Cox Jr.,DE,GB,16,1,2,0,0,0.0,0,0,0,0,0
00-0038488,Brady Russell,RB,SEA,16,1,0,0,0,0.0,0,0,0,0,0
00-0038493,Claudin Cherelus,LB,CAR,16,6,2,0,0,0.0,0,0,0,0,0
00-0038504,Trenton Simpson,LB,BAL,16,6,1,2,0,1.0,0,0,0,0,0
00-0038505,Tavius Robinson,LB,BAL,16,0,0,0,0,0.0,2,0,0,0,0
00-0038506,Jordon Riley,DT,GB,16,2,0,0,0,0.0,0,0,0,0,0
00-0038514,Truman Jones,DE,TEN,16,2,1,1,0,1.5,2,0,0,0,0
00-0038541,Tyree Wilson,DE,LV,16,0,1,0,0,0.0,0,0,0,0,0
00-0038546,Myles Murphy,DE,CIN,16,2,2,1,0,0.0,1,0,0,0,0
00-0038549,DJ Turner II,CB,CIN,16,3,0,0,1,0.0,0,0,0,0,0
00-0038552,Riley Moss,CB,DEN,16,5,1,2,0,1.0,1,0,2,0,0
00-0038553,Daiyan Henley,LB,LAC,16,4,2,0,0,0.0,0,0,0,0,0
00-0038554,Ji'Ayir Brown,SAF,SF,16,5,4,1,1,0.0,0,0,0,0,0
00-0038556,DeMarvion Overshown,LB,DAL,16,1,1,0,0,0.0,0,0,0,0,0
00-0038557,Dorian Williams,LB,BUF,16,1,3,0,0,0.0,0,0,0,0,0
00-0038560,Jordan Battle,SAF,CIN,16,6,4,0,1,0.0,0,0,0,0,0
00-0038565,Mekhi Blackmon,DB,IND,16,3,0,0,0,0.0,0,0,1,0,0
00-0038570,Ventrell Miller,LB,JAX,16,1,0,0,0,0.0,0,0,0,0,0
00-0038578,Jay Ward,SAF,MIN,16,2,4,0,0,0.0,0,0,0,0,0
00-0038580,Yasir Abdullah,LB,JAX,16,1,1,0,0,0.0,0,0,0,0,0
00-0038585,Cameron Mitchell,DB,IND,16,3,0,1,0,0.0,0,0,0,0,0
00-0038594,Darrell Luter Jr.,CB,SF,16,5,1,0,0,0.0,0,0,1,0,0
00-0038596,Antonio Johnson,SAF,JAX,16,2,0,0,0,0.0,0,0,0,0,0
00-0038599,Henry To'oTo'o,LB,HOU,16,1,3,0,0,0.0,0,0,0,0,0
00-0038600,Owen Pappoe,LB,ARI,16,1,0,0,0,0.0,0,0,0,0,0
00-0038605,JL Skinner,SAF,DEN,16,0,1,0,0,0.0,0,0,0,0,0
00-0038608,Kayshon Boutte,WR,NE,16,1,0,0,0,0.0,0,0,0,0,0
00-0038609,Luke Wypler,C,CLE,16,1,1,0,0,0.0,0,0,0,0,0
00-0038613,Jerrick Reed II,SAF,TEN,16,1,0,0,0,0.0,0,0,0,0,0
00-0038625,Dee Winters,LB,SF,16,1,2,0,0,0.0,0,1,2,1,0
00-0038635,Andre Jones Jr.,LB,BUF,16,1,3,0,0,0.0,0,0,0,0,0
00-0038642,D.J. Ivey,CB,CIN,16,3,2,0,0,0.0,0,0,1,0,0
00-0038653,Cory Durden,DT,NE,16,1,3,0,0,0.0,0,0,0,0,0
00-0038660,Trevor Nowaske,LB,DET,16,0,1,0,0,0.0,0,0,0,0,0
00-0038685,Chris Brooks,RB,GB,16,0,1,0,0,0.0,0,0,0,0,0
00-0038703,Kendell Brooks,SAF,TEN,16,1,3,0,0,0.0,0,0,0,0,0
00-0038711,Mohamoud Diabate,LB,CLE,16,3,1,0,0,0.0,0,0,0,0,0
00-0038715,Ronnie Hickman Jr.,SAF,CLE,16,2,4,0,0,0.0,0,0,0,0,0
00-0038765,Ty Okada,SAF,SEA,16,1,0,0,0,0.0,0,0,0,0,0
00-0038778,Jalen Redmond,DL,MIN,16,1,3,1,0,1.0,1,0,1,0,0
00-0038783,Nate Adkins,TE,DEN,16,0,1,0,0,0.0,0,0,0,0,0
00-0038788,Art Green,CB,NYG,16,1,0,0,0,0.0,0,0,0,0,0
00-0038795,PJ Mustipher,DT,ARI,16,0,1,0,0,0.0,0,0,0,0,0
00-0038807,Ivan Pace Jr.,LB,MIN,16,0,2,0,0,0.0,0,0,0,0,0
